ID,Name,LinkedIn URL,Locations,Location Phones,HQ Location,HQ Location Phones,Technologies,Industries,Company type,Website,Domain,Headcount,Company description,Revenue,Intent data,shopify
300c59b0-d2dd-3f7a-9c1d-4ecb24587c7a,Wombambino GmbH,https://www.linkedin.com/company/wombambino,"[Germany, Bavaria, Neustadt, 18 Uhlandstr., 92660]",,"Germany, Bavaria, Neustadt, 18 Uhlandstr., 92660",,"Shopify, Klarna, Slider Revolution, Font Awesome, Google Analytics, Amazon Web Services, Envoy, CloudFlare, TrackJs, jQuery, Extendify, Google Ads, MailChimp for WooCommerce, WooCommerce, Apache, JetPack, Google Hosted Libraries, Google Tag Manager, Cloudflare Bot Management, Yoast SEO, MasterCard, PayPal, SendinBlue, Omnisend, Apache HTTP Server, Google Font API, Facebook, Flickity, American Express, Shop Pay, WordPress, Omnisend Email Marketing & SMS, X-Content-Type-Options, Open Graph, Facebook Pixel, Backbone.js, VISA, Mautic, Apple Pay, X-XSS-Protection, NitroPack, RSS, jsDelivr, Automizely, Hotjar, Priority Hints, Google, Amazon ALB, TikTok Pixel, Revslider, Trustpilot, Bootstrap, Boomerang, AdRoll, Bing Ads, Klarna Checkout, Vue.js, Amazon S3, MailChimp, PHP, AdRoll CMP System, WP Rocket, web-vitals, PayPal Marketing Solutions, GetSiteControl, jQuery CDN, Animate.Css, HSTS, Google Pay, Cart Functionality, Google Tag Manager for WordPress, YouTube, Underscore.js, MySQL, HTTP/3, styled-components, WooCommerce PayPal Checkout Payment Gateway, jQuery Migrate","Apparel & Fashion, Retail",Sole Proprietorship,www.wombambino.de,wombambino.de,6,"Wombambino is working towards better health for babies and toddlers. With its closed, design-protected sleeping bag, Wombambino changed the way babies sleep at night. Our Wombi is the first European sleeping bag that offers a natural environment like in the mother`s womb - combining resistance and free movement in one.  The unique solution for restless babies, neurodermatitis prevention, and the swaddle transition. Find more about us on:  > www.instagram.com/wombambino > www.wombambino.de Reasons why babies and mothers love our sleeping bags: 💤 Flexible turn-up sleeves for warm hands and full flexibility 🐣 Double-sided zipper for quick dressing and undressing 🌿 Made of 100% high-quality organic fabrics 🌙 Provides maximum freedom of movement ☁️ Super soft and breathable 🤱 Recommended by leading midwives and sleep experts Find more about us on:  > www.instagram.com/wombambino > www.wombambino.de Reasons why babies and mothers love our sleeping bags: 💤 Flexible turn-up sleeves for warm hands and full flexibility 🐣 Double-sided zipper for quick dressing and undressing 🌿 Made of 100% high-quality organic fabrics 🌙 Provides maximum freedom of movement ☁️ Super soft and breathable 🤱 Recommended by leading midwives and sleep experts",2504606,,True
28711c04-1864-3849-9680-363877ef233c,KORNIS,https://www.linkedin.com/company/kornis,"[Germany, Bavaria, Munich, 80335]",,"Germany, Bavaria, Munich, 80335",,"Shopify, Klarna, AWS, Sendgrid, GTranslate app, Google Ads Conversion Tracking, X-XSS-Protection, MasterCard, American Express, X-Content-Type-Options, Priority Hints, RSS, Apple Pay, PayPal, Shop Pay, VISA, Open Graph, Google Font API, jsDelivr, Envoy, Google Hosted Libraries, jQuery, Google Ads, CloudFlare, Amazon Web Services, Google Analytics, Amazon ALB, PageFly, Bunny, HTTP/3, LayoutHub, YouTube, Cart Functionality, HSTS, Google Pay, Preact, cdnjs, Klarna Checkout",Apparel & Fashion,Sole Proprietorship,www.kornis.eu,kornis.eu,6,"KORNIS is an elegant and sophisticated fashion brand, that combines the unforgettable and unique moments in life with a timeless style and with a certain nonchalance. The products are made by selected, Italian, UK and Spain manufacturers with long tradition and with great devotion. The products are the epitome of high quality through the excellent fashioning and choice of materials.",2504606,,True
48775691-5702-3eb9-b442-18b9b03f1233,JOMASO,https://www.linkedin.com/company/jomaso,"[Germany, Saxony, Leipzig, 35 Liebertwolkwitzer Straße, 04288]",,"Germany, Saxony, Leipzig, 35 Liebertwolkwitzer Straße, 04288",,"Shopify, DHL, Preact, Priority Hints, Shopify Chat, Apple Pay, PayPal, Swiper, X-XSS-Protection, Open Graph, Reputon, X-Content-Type-Options, Google Font API, HSTS, Amazon Pay, Cart Functionality, HTTP/3, CloudFlare, Google Analytics",Apparel & Fashion,,www.jomaso.de,jomaso.de,9,"Wir sind dein Onlineshop für nachhaltige Damentaschen & Beutel. Wir setzen nicht auf Trends, sondern auf eine Mischung aus zeitlosen Designs sowie handgefertigten Unikaten.",2504606,,True
db299d1b-5d91-3630-abdc-8db565ddf0c5,Du Loua GmbH,,"[Germany, Berlin, Berlin, 3 A Akazienstr., 10823]",,"Germany, Berlin, Berlin, 3 A Akazienstr., 10823",,"Shopify, Cart Functionality, Facebook Pixel, Google Font API, Facebook, Open Graph, American Express, Privy App, Wisepops, Automizely, MasterCard, VISA, Privy, Priority Hints, X-XSS-Protection, PayPal, Clipboard.js, Microsoft Ajax Content Delivery Network, CloudFlare, jQuery, Google Analytics, HSTS, HTTP/3",Apparel & Fashion,Privately Held,duloua.com,duloua.com,6,,2504606,,True
ddfdba57-e140-3140-8b6d-502ed20829ff,MONKIND Berlin,https://www.linkedin.com/company/monkind-berlin,"[Germany, Berlin, Berlin, 3/4 Crellestr., 10827]",,"Germany, Berlin, Berlin, 3/4 Crellestr., 10827",,"Shopify, MailChimp, Klarna, Typekit, PayPal, Flickity, Shopify Chat, Open Graph, Google Ads Conversion Tracking, jsDelivr, VISA, Apple Pay, Facebook, WordPress, X-Content-Type-Options, Google Font API, MasterCard, Packlink PRO, X-XSS-Protection, Material Design Lite, Priority Hints, American Express, Shop Pay, Facebook Pixel, prettyPhoto, WooCommerce, Envoy, Booster Page Speed Optimizer, Google Hosted Libraries, Font Awesome, Firebase, Google Ads, jQuery, React, Google Tag Manager, Yoast SEO, Google Analytics, Twitter Emoji (Twemoji), Adobe Fonts, Cloudflare Bot Management, reCAPTCHA, CloudFlare, Handlebars, Modernizr, Instafeed, Bootstrap, Preact, WP Rocket, MobX, cdnjs, Avada Size Chart, PHP, DHL, Boomerang, YouTube, jQuery Migrate, MySQL, Nginx, Underscore.js, Cart Functionality, Select2, Calendly, Slick, Bunny, OWL Carousel, Google Maps, Google Pay, Klaviyo, HSTS, styled-components, HTTP/3",Apparel & Fashion,Sole Proprietorship,www.monkind.com,monkind.com,6,"MONKIND is a kid’s wear brand based in Berlin that creates sleek and modern clothes from exclusive organic materials.  | | ↓ Relentlessly simple and modern, reassuringly organic and sustainable ↑ | |",2504606,,True
7f5727d6-c3d4-3796-9518-cd0c9ff4379e,Sneakers Unplugged,https://www.linkedin.com/company/sneakers-unplugged,"[Germany, North Rhine-westphalia, Köln, 5 Alte Wallgasse, 50672], [Germany, North Rhine-westphalia, Düsseldorf, 40219], [Germany, North Rhine-westphalia, Münster, 72 Ludgeristraße, 48143]",+491711710324,"Germany, North Rhine-westphalia, Düsseldorf, 40219",+491711710324,"Shopify, Klarna, Azure Edge, Open Graph, AOS, Smile App, Facebook, Facebook Pixel, American Express, Flickity, X-Content-Type-Options, VISA, Smile, Omnisend, X-XSS-Protection, Awin, Omnisend Email Marketing & SMS, jsDelivr, Priority Hints, MasterCard, Apple Pay, PayPal, jQuery, Google Analytics, CloudFlare, reCAPTCHA, CivicTheme, Cloudflare Bot Management, Envoy, Klarna Checkout, Judge.me, Polyfill, hCaptcha, HTTP/3, Google Pay, Cart Functionality, Bunny, HSTS",Apparel & Fashion,Privately Held,www.sneakers-unplugged.de,sneakers-unplugged.de,6,"Sneakers Unplugged is Europe's first Sneaker store for sustainable sneakers across the German speaking region. We offer stylish, eco-friendly, fair and vegan sneakers that combine distinctive street-style with sustainability. Unplugged stands for the natural resemblance and originality of the products on offer and stands for our belief that fair sneakers neither have to look boring, nor require to be produced on the expense of the nature, animals or poor people in often distant locations. Sneakers Unplugged is the first place to shop for everyone who loves breath-taking sneaker design without making sacrifices to modern urban values and protecting the planet.",2504606,,True
67b1e1ad-e3fd-3873-b2f8-1ec934312b72,Rosenstaub E. K.,,"[Germany, Hesse, Frankfurt Am Main, 100 A Mörfelder Landstr., 60598]",+496966059895,"Germany, Hesse, Frankfurt Am Main, 100 A Mörfelder Landstr., 60598",+496966059895,"Shopify, Klarna, cdnjs, Klarna Checkout, Preact, Judge.me, Amazon S3, Trusted Shops, Shopify Product Reviews, Priority Hints, VISA, MasterCard, X-XSS-Protection, Google Ads Conversion Tracking, RSS, PayPal, American Express, Open Graph, jQuery, Google Analytics, Font Awesome, CloudFlare, Amazon Web Services, Fast Bundle, Google Ads, CivicTheme, Google Tag Manager, Google Hosted Libraries, Cart Functionality, HSTS, HTTP/3, Klaviyo",Apparel & Fashion,Sole Proprietorship,rosenstaub.com,rosenstaub.com,6,,2504606,,True
a2e17d2f-762b-34c4-b2bd-140994936488,Oswen Footwear UG,https://www.linkedin.com/company/oswen-footwear-ug,"[Germany, North Rhine-westphalia, Köln, 39 Pfeilstraße, 50672]",,"Germany, North Rhine-westphalia, Köln, 39 Pfeilstraße, 50672",,"Shopify, HSTS, Slick, HTTP/3, Google Maps, Google Pay, Cart Functionality, Alpine.js, Flickity, Facebook, X-Content-Type-Options, RSS, X-XSS-Protection, Facebook Pixel, Open Graph, PayPal, Apple Pay, AOS, MasterCard, VISA, Priority Hints, American Express, Shop Pay, reCAPTCHA, Google Hosted Libraries, jQuery, Google Analytics, Envoy, Google Analytics Enhanced Ecommerce, Weglot, CloudFlare, Boomerang, hCaptcha, Tailwind CSS, Preact, Shopify Product Reviews, Klarna Checkout",Apparel & Fashion,Self Owned,www.oswenkoln.com,oswenkoln.com,6,"Responsible Footwear I Crafted and Sourced Locally in Europe. RESPONSIBLE, TRANSPARENT APPROACH All our shoes are made in Portugal from carefully selected European materials.",2504606,,True
a32d7ed1-0d28-34c9-85c8-8f86091db05b,Bananas Berlin,https://www.linkedin.com/company/bananasberlin,"[Germany, Berlin, Berlin, 40 Kastanienallee, 10119]",,"Germany, Berlin, Berlin, 40 Kastanienallee, 10119",,"Shopify, Klarna, HSTS, Cart Functionality, HTTP/3, CloudFlare, jQuery, Google Analytics, Weglot, Envoy, reCAPTCHA, Google Hosted Libraries, Facebook, Facebook Pixel, jsDelivr, Apple Pay, X-Content-Type-Options, Open Graph, Priority Hints, X-XSS-Protection, PayPal, hCaptcha, Preact, DHL",Apparel & Fashion,Sole Proprietorship,www.bananasberlin.com,bananasberlin.com,6,,2504606,,True
ca11497a-85ed-3f19-a3f2-eaa67cdf3bb7,MONS BONS,https://www.linkedin.com/company/monsbons,"[Germany, Berlin, Berlin]",,"Germany, Berlin, Berlin",,"Shopify, Yotpo, VISA, RSS, PayPal, MasterCard, Google Font API, X-Content-Type-Options, Shop Pay, Priority Hints, X-XSS-Protection, POWr, American Express, PushOwl Web Push Notifications, Facebook, PushOwl, Apple Pay, Facebook Pixel, Google Ads Conversion Tracking, Open Graph, HSTS, HTTP/3, Yotpo Reviews, styled-components, jQuery CDN, Cart Functionality, Google Pay, Google Analytics, Pixc, Envoy, Google Ads, PWA, Osano, jQuery, React, WhatsApp Business Chat, CloudFlare, Google Tag Manager, MyWebsite, Vue.js, Modernizr, Preact, CartKit, cdnjs, Klarna Checkout, Instafeed, Duda, Boomerang, MobX",Apparel & Fashion,Privately Held,www.monsbons.com,monsbons.com,6,Mons Bons is a pet and lifestyle brand for pet lovers looking for a timeless style and quality products. Focusing on items that are both modern and functional we value the needs of both dogs and their human.,2504606,,True
dc07b84c-a6bc-34e8-ad70-c25ca83bcc15,Jung Modehaus Gmbh,https://www.linkedin.com/company/jung-modehaus-gmbh,"[Germany, Baden-württemberg, Pforzheim, 22 Westliche Karl-friedrich-str., 75172]",,"Germany, Baden-württemberg, Pforzheim, 22 Westliche Karl-friedrich-str., 75172",,"Shopify, R, Gravatar, Swiper, reCAPTCHA, WooCommerce, Contact Form 7, Revslider, PHP, Hammer.js, Bootstrap, WordPress, Facebook, RSS, Google Font API, Facebook Pixel, Open Graph, MonsterInsights, Apache HTTP Server, MySQL, YouTube, jQuery Migrate, PDF.js, Font Awesome, Apache, MediaElement.js, Smash Balloon Instagram Feed, JetPack, Slider Revolution, Yoast SEO, Google Analytics, jQuery, Twitter Emoji (Twemoji)",Apparel & Fashion,,www.modehaus-jung.de,modehaus-jung.de,9,"Jung Modehaus Gmbh is an apparel & fashion company based out of Westliche Karl-friedrich-str. 22, Pforzheim, Baden-W��rttemberg, Germany.",2504606,,True
e02d87e0-7cc5-3596-b0a7-a6484f121588,Mundart Studios,https://www.linkedin.com/company/mundart-studios,"[Germany, Baden-württemberg, Göppingen, 2 Schemelbergstr., 73037]",,"Germany, Baden-württemberg, Göppingen, 2 Schemelbergstr., 73037",,"Shopify, Tailwind CSS, Boomerang, TikTok Pixel, MailChimp, DHL, cdnjs, Preact, Mouseflow, Google Analytics, Amazon Web Services, CloudFlare, Envoy, jQuery, Amazon ALB, PageFly, HTTP/3, YouTube, Cart Functionality, Bunny, HSTS, X-Content-Type-Options, ZURB Foundation, Apple Pay, Google Font API, Mautic, Priority Hints, Facebook, Shopify Chat, VISA, PayPal, X-XSS-Protection, Flickity, MasterCard, Open Graph, Facebook Pixel",Apparel & Fashion,,www.mundartstudios.de,mundartstudios.de,6,"mundart studios Elevate with empowering, sustainable and comfy styles. For a better future and an inclusive world.",2504606,,True
dae7fbc6-d17b-3490-99e6-f0adffed0c47,GOLPIRA,https://www.linkedin.com/company/golpira,[Germany],,Germany,,"Shopify, Webflow, Video.js, HTTP/3, HSTS, Google Pay, Cart Functionality, styled-components, Apple Pay, Priority Hints, X-Content-Type-Options, Open Graph, Google Font API, jsDelivr, X-XSS-Protection, Usercentrics, Shop Pay, MasterCard, VISA, PayPal, RSS, Facebook, American Express, Facebook Pixel, Envoy, Google Hosted Libraries, Google Analytics, reCAPTCHA, CloudFlare, Google Tag Manager, React, jQuery, Klarna Checkout, Trusted Shops, Tailwind CSS, Handlebars, hCaptcha, Polyfill, Preact, MailChimp, Modernizr",Apparel & Fashion,,golpira.de,golpira.de,7,GOLPIRA is an apparel & fashion company based out of Germany.,2504606,,True
03f8e4ee-3a8c-3942-bb7a-a1ba156e684f,LIL SHOP,https://www.linkedin.com/company/lil-shop-atelier,"[Germany, Berlin, Berlin, 14057]",,"Germany, Berlin, Berlin, 14057",,"Shopify, Typekit, HSTS, HTTP/3, core-js, Squarespace, Cart Functionality, Babel, Webpack, HeadJS, Bootstrap, Modernizr, hCaptcha, DHL, PHP, Preact, Apple Pay, PayPal, X-Content-Type-Options, Google Font API, Ruby on Rails, X-XSS-Protection, Facebook, VISA, Priority Hints, American Express, Stimulus, Shop Pay, Open Graph, Facebook Pixel, MasterCard, WordPress, Google Analytics, Adobe Fonts, reCAPTCHA, Envoy, CloudFlare, Ruby, jQuery, Booster Page Speed Optimizer",Apparel & Fashion,Privately Held,lil-shop.com,lil-shop.com,6,"Lil*Shop is an apparel & fashion company based in Berlin, Germany. Lil makes and offers unique and timeless fashion that lasts. A beautiful selection of individual clothes and accessories. Our clothes are about shapes, colour, materials and traditional clothes making. High quality fabrics crafted at a slow pace. The collection addresses customers with a creative and conscious attitude. Roomy dresses in exquisite quality. For gardens and galleries at the same time.",2504606,,True
a968b588-299c-367a-9a4e-67ae8d63076d,HEY ALEX,https://www.linkedin.com/company/heyalex-berlin,"[Germany, Berlin, Berlin, 11 Niederbarnimstraße, 10247]",,"Germany, Berlin, Berlin, 11 Niederbarnimstraße, 10247",,"Shopify, Cart Functionality, Google Pay, HSTS, HTTP/3, Animate.Css, Google Maps, Klarna Checkout, Boomerang, Amazon S3, Instafeed, MailChimp, AOS, Tabarnapp, X-XSS-Protection, VISA, Covet.pics, Shop Pay, Privy, American Express, PayPal, Apple Pay, jsDelivr, Akamai, X-Content-Type-Options, Open Graph, Priority Hints, Google Font API, Privy App, MasterCard, RSS, CloudFlare, SweetAlert2, Google Analytics, Envoy, Akamai Bot Manager, Amazon Web Services",Apparel & Fashion,,www.heyalex.de,heyalex.de,6,"UNTERNEHMEN HEY ALEX ist ein Multilabel-Conceptstore - gegründet  2019 in Berlin Friedrichshain. SORTIMENT Fashion & Accessories for all genders - wir führen folgende Brands:  Selected, Yas, JJXX, Studio by Seidensticker, Pinqponq, Another Label, Bon Parfumeur, Glyk, The Oh Collective, Minimum, Soaked, Moss Copenhagen, Sense und viele mehr.  PERSONAL Wir sind ein familiäres Team, begeistern uns für Menschen und haben Spaß an Mode. Ein gutes Grundgehalt, Mitarbeiter-Rabatte, Provisionen und ein Arbeitgeber, der für sein Team da ist - das zeichnet HEY ALEX aus.",2504606,,True
ccb4d4e5-a6eb-3319-b116-e077d9ecc193,Dingy Weather,https://www.linkedin.com/company/dingy-weather,"[Germany, Hamburg, Hamburg, 6a Oldesweg, 22393]",,"Germany, Hamburg, Hamburg, 6a Oldesweg, 22393",,"Shopify, Preact, Klarna Checkout, Drift, Boomerang, Unpkg, Shopify Product Reviews, cdnjs, Tailwind CSS, Klaviyo, Cart Functionality, Google Pay, YouTube, HTTP/3, Slick, Amazon Pay, HSTS, Google Hosted Libraries, Google Ads, jQuery, Instant.Page, Booster Page Speed Optimizer, CloudFlare, Envoy, React, Google Analytics, reCAPTCHA, VISA, jQuery UI, MasterCard, Open Graph, Google Ads Conversion Tracking, AddThis, PayPal, Google Font API, Shop Pay, AOS, X-XSS-Protection, Facebook Pixel, Priority Hints, Apple Pay, RSS, Facebook, American Express, X-Content-Type-Options",Apparel & Fashion,Privately Held,dingy.eu,dingy.eu,6,Unsere Jacken sind: • wasser- und winddicht • aus recycelten PET-Flaschen,2504606,,True
